client_siren,salaries_distincts_2020,salaries_distincts_2021
478342579,81,29
478368319,1,1
478373251,2,2
478417710,19,21
478424880,55,38
478473002,3,2
478500275,3,3
478588734,2,4
478597206,16,6
478613243,9,1
478634397,9,4
478695521,2,1
478704463,3,6
478705080,3,2
478716327,5,1
478732597,1,1
478742232,22,26
478747652,3,1
478812613,4,2
478824394,3,2
478826753,93,56
478862626,2,1
478866569,6,3
478916109,5,6
478952955,1,1
478969173,4,2
478980717,221,84
478989668,8,4
479047458,12,5
479048860,4,3
479049975,7,9
479066557,2,1
479088569,1,1
479112138,3,4
479122889,2,1
479162695,7,9
479290215,11,7
479333981,5,2
479372377,19,8
479405201,34,45
479418048,13,7
479427171,1,1
479437394,3,1
479464166,21,41
479496747,6,6
479527384,15,14
479566044,22,8
479585382,1,3
479680076,114,16
479693129,2,1
479701179,29,16
479741332,4,2
479766842,171,10
479771115,15,6
479824583,129,60
479824724,5,4
479829947,3,2
479846800,3,5
479858763,1,8
479892374,22,18
479918526,1,4
479988529,30,7
480012269,1,1
480023241,31,6
480046895,1,3
480048560,39,79
480060300,19,17
480107911,9,6
480154467,70,58
480208834,179,178
480220409,2,2
480261346,2,2
480292739,1,1
480315993,6,4
480324961,33,20
480368893,1,6
480478213,5,6
480489681,10,31
480572338,6,8
480581032,15,1
480703214,26,9
480730282,4,2
480785419,11,19
480795772,12,11
480818202,1,1
480818558,3,4
480884618,4,3
480888114,6,11
480890656,35,27
480901073,20,13
480909894,16,16
480954759,7,4
480970532,3,5
481053999,2,4
481092112,5,5
481125896,20,2
481149193,5,9
481190858,1,2
481193340,2,1
481213635,3,1
481213692,13,14
481231603,1,1
481255388,17,13
481295707,4,2
481332807,35,43
481339844,43,18
481394781,2,2
481402857,5,3
481416295,3,10
481442762,5,1
481444404,75,68
481455079,5,5
481480465,3,2
481534790,10,9
481563286,13,7
481645893,6,5
481704765,1,4
481766616,9,10
481780914,5,3
481805620,45,30
481854677,5,6
481923621,13,10
481934651,3,1
481986461,3,1
481987741,5,9
482016383,1,3
482022480,5,6
482026366,18,13
482045838,8,48
482096518,29,34
482112760,11,2
482116118,12,16
482142544,21,20
482195849,1,1
482199791,8,7
482201977,2,5
482202322,1,5
482224755,2,3
482245065,6,6
482315215,1,1
482335387,2,2
482341724,9,8
482381001,5,5
482591146,1,1
482595568,38,11
482605771,1,1
482656915,10,7
482664885,2,2
482698347,7,2
482718491,2,1
482720844,14,12
482839073,9,3
482924388,24,18
482925195,4,4
482981644,4,3
483005328,11,1
483060703,3,3
483209383,7,9
483216990,1,1
483256962,1,2
483273348,5,2
483346672,1,1
483363362,2,1
483404539,5,3
483449294,4,1
483457644,37,3
483501300,1,1
483512224,14,8
483543567,6,2
483596391,8,2
483599049,32,10
483623088,7,5
483629382,76,27
483643730,2,5
483647566,51,21
483665873,1,1
483669271,28,45
483698627,8,5
483734653,20,5
483762688,2,1
483773131,7,5
483793014,3,3
483878757,5,6
483953006,4,5
483993226,1,1
484126156,5,2
484152848,17,10
484165402,10,2
484198882,9,11
484232269,1,1
484253695,24,24
484273446,3,1
484281969,10,10
484324579,1,1
484356266,41,34
484359930,6,6
484507462,3,3
484550017,203,156
484577754,1,2
484605431,2,2
484631288,5,3
484648357,4,5
484669288,7,2
484762778,17,3
484809454,6,1
484881917,30,8
484920194,7,1
484922067,7,6
484934898,2,2
484942206,18,9
485007454,6,1
485080154,22,7
485182448,36,21
485197552,1,1
485254692,2,1
485265136,4,5
485280887,55,45
485291728,7,2
485299549,8,3
485365886,17,9
485720627,18,10
486120116,2,1
487469181,5,2
487469330,53,40
487529869,10,2
487541591,3,2
487552820,8,11
487567125,17,12
487607202,8,3
487631210,13,29
487635575,5,4
487645160,1,1
487650632,147,73
487663320,1,2
487672099,67,7
487681553,25,6
487681611,18,2
487694937,4,4
487695850,6,6
487706046,1,19
487751042,11,22
487767816,17,21
487823049,666,361
487829574,3,2
487850083,17,22
487857096,14,19
487891103,33,11
487902389,2,1
487930323,1,2
488040783,9,9
488073842,13,13
488133539,3,3
488174541,1,4
488176215,153,160
488202755,2,1
488210931,2,2
488249723,1,1
488254095,39,24
488294802,5,6
488298456,4,2
488319716,2,2
488331331,3,3
488336157,5,4
488345638,19,7
488373937,3,2
488383449,25,18
488385907,9,6
488385915,5,1
488400649,20,22
488407172,27,27
488436577,3,1
488447442,5,6
488512815,158,142
488534157,2,1
488574435,3,1
488601170,3,2
488601337,146,102
488637745,44,29
488645193,7,6
488654070,1,1
488661703,22,1
488726696,6,7
488831868,20,3
488841701,3,3
488862368,47,31
488890583,10,17
488899972,2,1
488917659,9,7
488990151,1,1
489070425,13,4
489082818,1,5
489146761,1,1
489157156,1,2
489196287,7,19
489196840,5,4
489267781,1,1
489348086,9,6
489361766,8,8
489413906,11,2
489415166,16,2
489423228,1,2
489439307,15,27
489441535,2,4
489442459,10,5
489455428,1,2
489505859,17,10
489512228,2,1
489570259,10,10
489600130,1,1
489612374,1,1
489629022,24,18
489650861,14,5
489651174,7,8
489683151,8,5
489696187,5,3
489740613,31,24
489782573,578,270
489802314,20,17
489817973,3,2
489819748,24,10
489833111,1,2
489895532,1,2
489901785,4,2
489951780,4,24
489967794,10,9
489972166,16,3
490005444,21,18
490032307,1,1
490066289,20,10
490096591,3,2
490146297,1,1
490244241,1,1
490248374,2,18
490312626,5,8
490341062,3,1
490366564,9,4
490447927,2,2
490460201,1,1
490462538,1,1
490534104,11,3
490550712,4,8
490620010,58,25
490681079,2,3
490700523,9,7
490702800,13,4
490717618,2,2
490772340,54,51
490798550,5,5
490799160,5,3
490827748,1,1
490837283,65,58
490849619,1,3
490961398,25,18
491115531,20,21
491158630,2,1
491160750,4,2
491180659,1,1
491205480,9,10
491221289,26,23
491237046,7,18
491251815,5,12
491295671,1,1
491300422,17,7
491331179,7,3
491371167,25,14
491377586,5,5
491386793,126,132
491411336,1,1
491456729,9,7
491668893,15,17
491747259,2,2
491781605,12,8
491783494,1,1
491824587,4,6
491839015,79,11
491845145,2,2
491869301,8,8
491887568,63,4
491890554,6,4
491966958,14,10
491982609,5,8
492026380,25,18
492044128,1,3
492111752,1,9
492174347,3,2
492186911,5,2
492237805,12,4
492264163,5,4
492381157,338,368
492406772,3,5
492478029,1,1
492481973,17,17
492490057,162,181
492569306,1,1
492624622,81,62
492639679,2,1
492679766,7,6
492713250,5,2
492721162,130,128
492744453,28,7
492787957,14,11
492795554,1,1
492837950,17,2
492842729,6,2
492844337,23,13
492856232,16,27
492873484,6,1
492951272,45,15
492958269,18,28
492971817,9,2
492978184,1,1
493022081,10,12
493038079,9,9
493046676,32,25
493056188,3,5
493059893,2,3
493092670,26,8
493138283,3,3
493157044,5,4
493191407,5,1
493242325,11,2
493246011,13,14
493254908,126,46
493255749,12,2
493255848,6,1
493261440,7,5
493268510,11,9
493275143,1,2
493275499,6,2
493293864,11,10
493297584,22,8
493334429,1,2
493338198,4,3
493345755,8,2
493357073,2,4
493371595,5,9
493373047,2,1
493377907,35,14
493378939,66,8
493385785,11,5
493389670,2,2
493391114,13,5
493392328,3,2
493394662,1,1
493401897,1,2
493410823,6,1
493414304,13,33
493421671,11,7
493452015,4,16
493479489,12,19
493479935,12,12
493535678,1,1
493583140,1,5
493601462,9,8
493655393,1,1
493664726,1,1
493669733,7,2
493678916,23,4
493679112,2,3
493688089,7,3
493722029,12,16
493815864,1,1
493936421,2,2
493991996,176,49
494003411,7,12
494005515,8,1
494020548,5,3
494064355,70,7
494120413,9,6
494139397,149,97
494177132,3,4
494247083,1,1
494263544,3,3
494317407,6,5
494352537,29,20
494356017,10,7
494373889,6,7
494468390,1,5
494550734,45,60
494580798,3,16
494644800,1,3
494648264,7,9
494665789,3,1
494807373,4,4
494817430,23,15
494887631,22,3
494887854,3,5
494941552,1,1
494956774,11,5
494973852,95,58
494982093,16,13
495015281,3,4
495017352,2,1
495075897,63,27
495076036,1,3
495201808,9,3
495218927,2,7
495259061,2,1
495269656,8,7
495286486,32,7
495330573,10,12
495351660,189,128
495381089,2,2
496480062,2,1
496680018,15,13
497080275,11,9
497515205,3,14
497556126,18,1
497562397,12,4
497580761,2,1
497689372,2,3
497709808,4,2
497742411,30,16
497765842,9,1
497833418,9,1
497847517,161,76
497855411,7,1
497883611,3,2
497933937,93,93
498015163,13,13
498059385,3,3
498069335,4,4
498115062,1,1
498148808,7,12
498157908,6,1
498279140,18,26
498300904,2,2
498328368,21,11
498334788,2,2
498369610,2,2
498406248,7,2
498433994,3,2
498469774,41,19
498477280,50,44
498485275,6,7
498531128,38,6
498553056,16,5
498608348,20,42
498645019,17,38
498701903,19,15
498709146,47,7
498731678,4,21
498734151,5,2
498752765,122,77
498772011,4,5
498802859,10,4
498823624,3,2
498860063,6,4
498920750,4,2
498942911,2,2
499018133,7,18
499045110,11,4
499049682,10,15
499052959,25,11
499058659,13,5
499071850,7,11
499089324,13,12
499171486,3,4
499189017,1,1
499195220,12,6
499234748,2,1
499235018,3,3
499247138,16,12
499270619,28,4
499307460,36,20
499315638,7,2
499325439,9,4
499373462,7,8
499379162,5,2
499406601,27,22
499434363,5,2
499462851,4,3
499475713,10,6
499530459,11,5
499553527,1,1
499807063,1,1
499920965,17,7
499925857,1,1
500059241,7,3
500144704,6,1
500144753,15,3
500144803,11,8
500207204,45,23
500212188,4,1
500266168,11,2
500302393,6,4
500324751,17,12
500370291,9,9
500410873,6,2
500467154,2,2
500522990,1,3
500558309,2,2
500568605,1,3
500579271,1,1
500593074,37,36
500686241,2,11
500696315,32,25
500700166,4,1
500702147,3,3
500759782,1,37
500823646,5,2
500826763,5,4
500851142,18,7
500914023,42,29
500966502,2,1
501002125,15,3
501017941,32,30
501033633,1,1
501043186,1,2
501120729,3,1
501148191,9,3
501265201,16,20
501300370,1,1
501330138,13,5
501340376,32,67
501352033,10,2
501394290,4,25
501401491,46,4
501402325,18,22
501463830,3,3
501476519,6,15
501485833,31,10
501493605,1,1
501498430,72,96
501500805,1,4
501537039,37,13
501551451,2,1
501560833,111,19
501566046,3,1
501569594,10,3
501570808,4,2
501583355,67,47
501592307,9,4
501602916,4,1
501619878,57,48
501626741,17,8
501642912,3,1
501645196,18,10
501657399,3,1
501661664,9,2
501664379,18,6
501680789,3,1
501699581,46,39
501725014,4,8
501736227,4,4
501736565,5,2
501737472,4,1
501744783,68,24
501746184,1,1
501850374,3,1
501864607,5,3
501905822,55,20
501914998,1,1
501992085,1,1
502010564,2,2
502020688,5,2
502061823,8,2
502079379,5,5
502084312,3,2
502089485,2,1
502148018,5,3
502148752,2,2
502152770,21,12
502178379,8,4
502181753,76,44
502184732,13,9
502188717,25,2
502193980,17,15
502200710,8,8
502201478,8,2
502204902,4,1
502205917,1,2
502217458,10,7
502301575,7,6
502318090,2,3
502349152,347,239
502357239,3,2
502378086,4,5
502393374,5,5
502454044,1,1
502510365,27,14
502601297,11,6
502675911,5,1
502706898,2,2
502707011,1,1
502750565,2,1
502767114,15,11
502805567,8,13
502825987,1,6
502842255,20,11
502932858,6,6
503080319,12,3
503107682,8,5
503145054,2,2
503212599,10,9
503258907,1,11
503286544,1,1
503314767,14,4
503431645,7,6
503433682,2,1
503450462,4,3
503467151,5,3
503486334,99,29
503530362,5,13
503541559,4,1
503575250,13,7
503625477,1,1
503639643,8,4
503648180,17,23
503653818,14,1
503690448,1,3
503699498,34,48
503757106,11,6
503779126,2,1
503781726,19,16
503847691,130,115
503880999,7,4
503958118,30,11
503986317,6,3
504033010,3,3
504055856,3,2
504080367,13,13
504124801,53,53
504137035,1,5
504146051,1,2
504146747,2,1
504177759,6,5
504207218,1,1
504213695,2,2
504236472,8,4
504313032,36,10
504317538,8,8
504383415,12,9
504401852,5,17
504443615,2,2
504545088,11,7
504567280,5,11
504589797,5,1
504589953,2,3
504633058,1,1
504641507,2,4
504726787,15,6
504795394,8,3
504829060,19,7
504893561,30,22
504893777,11,7
504899337,6,3
504919234,3,5
504929282,4,2
504941337,2,2
504941493,5,6
504953530,1,1
505019406,31,25
505079681,3,1
505092916,4,6
505117051,4,1
505178095,2,1
505195602,8,4
505196097,32,16
505242107,4,9
505262923,2,3
505275099,10,2
505314989,2,1
505320432,2,5
505353474,3,1
505355461,7,10
505480137,1,1
506450113,20,3
506950211,5,2
507382554,1,2
507391688,6,6
507406205,261,268
507424851,3,10
507465797,2,3
507487130,1,2
507488047,32,7
507492924,2,4
507498079,2,3
507500635,72,67
507525897,18,15
507566610,3,8
507602795,15,10
507619005,12,7
507797264,2,1
507847556,2,1
507902716,12,32
507938900,18,6
507964781,3,1
507968501,2,1
507985844,37,25
507991198,9,3
508023488,21,24
508026119,48,48
508029824,6,4
508031523,10,5
508044930,3,3
508149853,1,1
508150414,10,7
508272309,33,3
508307691,11,4
508340288,1,5
508370459,3,5
508372927,15,9
508392057,7,7
508440492,3,4
508461035,8,7
508491495,2,1
508513785,13,19
508674710,2,7
508685013,42,9
508729530,6,6
508750866,20,9
508800075,11,1
508837689,16,23
508839271,10,4
508843687,4,1
508852258,2,2
508973112,3,1
509030664,4,4
509081527,1,1
509087672,45,38
509116422,14,9
509129649,3,2
509162608,8,3
509184214,2,1
509186169,7,1
509207221,14,9
509232591,9,18
509233441,5,1
509307450,1,1
509334629,16,7
509380705,2,1
509432720,3,1
509514089,2,2
509530770,4,1
509532446,1,2
509536850,2,2
509542908,3,11
509553459,62,26
509582441,4,1
509585980,10,8
509599619,15,32
509605952,2,9
509608071,9,9
509608139,9,9
509620498,10,4
509628798,9,7
509648960,44,9
509664041,39,4
509734455,8,8
509779963,4,1
509785200,60,31
509835104,3,27
509842159,8,26
509940334,26,13
509957197,4,3
510089816,11,9
510132046,4,1
510213119,1,1
510213200,1,2
510262603,2,4
510309958,14,24
510352354,13,4
510425077,5,5
510470396,2,1
510507734,7,10
510563240,1,1
510563273,36,14
510563281,65,42
510563307,9,4
510599830,2,4
510601883,59,50
510700115,2,2
510743891,2,2
510757255,1,1
510786643,7,6
510849482,6,3
510884380,6,3
510940927,26,9
510966609,2,1
510994437,2,4
511004178,17,25
511042368,1,1
511063935,9,9
511070427,4,2
511073512,37,28
511106528,9,5
511114902,4,1
511123515,4,7
511124489,10,4
511172108,3,3
511199226,39,39
511219370,3,1
511233553,34,7
511239915,13,1
511254740,14,1
511294258,18,12
511302069,3,2
511375396,3,6
511405177,2,1
511428575,21,17
511449563,89,336
511519712,25,19
511590697,31,55
511671075,7,5
511696601,3,3
511715096,12,17
511717373,14,9
511721524,4,3
511764078,3,7
511767717,35,46
511814451,22,2
511884819,84,92
511894784,4,4
511922171,4,16
511943672,66,48
512012543,7,2
512078908,9,1
512097858,22,32
512130956,13,11
512237504,2,1
512242405,65,47
512311390,5,11
512345869,10,3
512346594,6,6
512586983,4,4
512603861,1,2
512609405,36,17
512635632,3,2
512724592,6,2
512839796,1,1
512852013,1,1
512879255,3,2
512917295,29,35
513119479,1,1
513171520,2,2
513213744,2,5
513223370,2,1
513281972,15,7
513288860,1,1
513295253,11,2
513341255,1,1
513353474,1,2
513449470,14,5
513451468,739,6
513497792,3,2
513560359,1,1
513581298,5,6
513589002,3,4
513625392,2,1
513634808,27,11
513637918,25,16
513639294,4,4
513702472,14,9
513709089,7,1
513737544,4,10
513752014,1,1
513882886,18,8
513897322,77,19
513899781,8,8
513915413,13,4
513936088,9,1
513946475,9,4
513946558,3,2
513947630,5,3
514021237,11,13
514080837,112,61
514085547,6,2
514086792,26,15
514201011,1,2
514282904,2,3
514368034,9,6
514435809,4,19
514456078,40,7
514462324,5,3
514515691,1,1
514525625,3,3
514548056,6,6
514610484,4,3
514640705,8,6
514718881,25,30
514743038,3,2
514782622,2,2
514888494,16,3
514933381,3,2
514945526,18,9
515008449,2,2
515016244,6,5
515030054,2,1
515034866,5,22
515082709,2,2
515096220,38,32
515099562,11,8
515139558,12,14
515148195,15,2
515249274,26,45
515275048,22,6
515285047,8,2
515293850,22,7
515331346,1,2
515395457,29,14
515450088,3,1
515480143,2,25
515520526,4,3
515550028,4,4
515580132,1,5
515580421,3,1
515780393,44,13
516780095,6,1
517280087,3,10
517467650,2,1
517489175,3,3
517546271,2,1
517566121,11,5
517602595,8,30
517653705,7,4
517657979,7,7
517726659,1,2
517726790,83,4
517733820,1,1
517809067,11,1
517853206,1,1
517871232,47,24
517949137,1,3
517960647,3,2
517966966,3,2
517990271,2,1
518001987,4,2
518056197,7,2
518077474,6,5
518079215,2,2
518086566,3,2
518137724,11,1
518137864,8,2
518218623,53,40
518270616,68,75
518278304,10,8
518290853,38,24
518314778,3,2
518314794,5,1
518318639,11,3
518330220,1,1
518399357,2,6
518449632,5,1
518482013,4,5
518489216,2,2
518509575,3,5
518627419,38,16
518674551,7,2
518758099,1,1
518792528,10,6
518842695,5,1
518886684,16,2
518920095,5,3
518928973,2,1
518959820,15,14
519018253,4,4
519024442,9,2
519029573,2,2
519032247,34,17
519037584,12,10
519058051,2,7
519059562,2,4
519081509,5,15
519085757,16,6
519094684,8,1
519099105,21,27
519102867,2,4
519253355,23,15
519351399,11,5
519372361,10,4
519478309,14,8
519512453,8,1
519587851,6,1
519589402,10,20
519696702,4,2
519699847,3,2
519703870,16,1
519834246,3,1
519844799,1,1
519850077,4,4
519858203,2,1
519902688,1,1
519926844,15,6
519998405,4,1
520082132,8,3
520121153,5,5
520212176,6,22
520436577,5,3
520461989,15,13
520474578,112,31
520476060,7,7
520497827,1,1
520542614,1,1
520587908,27,38
520687823,24,26
520745597,17,12
520788381,6,5
520933060,5,16
520972811,4,6
520983966,20,15
521130716,7,8
521157388,9,6
521369991,33,23
521440198,2,1
521531038,3,1
521550541,10,16
521564120,40,17
521686857,12,13
521687582,1,1
521687707,4,5
521727693,8,11
521761668,13,10
521777623,6,5
521845610,2,5
521940296,16,14
521974493,492,827
521990127,41,94
522055615,1,1
522082528,28,3
522086651,1,5
522130228,27,10
522275254,4,35
522288992,8,2
522289537,1,1
522397181,4,5
522527670,38,15
522568682,2,1
522748649,2,4
522749423,6,5
522794197,5,4
522911767,13,21
522931500,11,5
523039006,3,5
523138758,7,6
523154763,9,8
523209773,21,27
523221356,9,12
523256329,28,24
523272953,112,62
523316230,324,171
523349090,7,5
523357259,4,5
523372654,2,2
523381606,3,2
523394724,19,5
523432144,9,4
523557494,17,12
523576874,5,2
523605145,38,37
523689453,1,1
523768414,1,1
523835437,6,6
523861888,9,9
523935500,1,2
524046182,33,22
524068145,3,3
524098209,14,9
524118916,3,3
524150828,17,3
524283801,1,1
524384385,14,8
524412947,3,3
524503364,7,8
524567385,4,2
524572054,10,9
524591781,4,4
524613460,42,24
524616554,13,11
524643871,3,2
524723947,1,1
524760113,1,2
524866506,3,22
525025730,3,2
525046017,4,2
525166179,1,1
525216735,2,2
525255188,261,223
525269254,7,4
525291431,2,2
525357380,5,2
525357984,6,4
525361465,5,2
525721189,26,22
526420294,1,1
527566558,2,3
527582415,49,23
527615397,1,1
527627269,4,7
527636609,2,5
527696389,3,1
527709455,2,1
527712624,1,1
527764757,2,3
527802250,11,1
527828867,137,84
527860555,98,25
527891220,3,2
527983795,25,3
528031925,9,2
528057003,92,49
528103559,24,19
528162811,5,5
528184591,15,4
528186273,6,1
528335136,3,4
528347297,1,1
528364227,12,13
528365125,39,25
528411945,18,9
528415961,1,1
528436868,2,2
528439094,70,10
528506132,1,1
528533490,13,2
528626351,1,1
528648892,2,4
528651722,3,5
528716939,1,1
528729072,5,8
528740061,32,26
528834062,4,14
528855471,1,1
528874662,2,4
528902042,2,1
528932510,13,12
528939572,5,4
528954662,1,1
528956790,1,20
528988256,3,3
529092876,10,9
529100919,2,2
529183196,1,1
529192304,3,2
529206849,54,73
529221749,142,81
529243271,2,2
529268393,5,3
529303943,3,4
529314437,56,31
529478943,1,1
529552267,10,6
529592990,15,1
529753147,13,15
529778441,1,3
529859308,3,2
529890964,30,21
529931032,7,2
529961104,1,11
529995722,3,1
530056993,8,1
530085802,1,1
530107341,59,9
530114842,22,19
530177625,35,38
530197698,4,5
530287952,24,5
530319847,13,16
530319961,23,6
530320076,43,64
530390699,2,1
530422427,6,4
530453760,2,1
530520063,69,72
530538347,1,1
530541176,2,3
530605823,34,18
530612860,1,1
530675222,1,22
530768290,4,2
530807783,4,2
530918671,7,5
530918853,4,1
530962141,4,14
530993526,1,1
531020071,22,20
531052405,4,5
531092559,23,14
531103950,12,11
531143733,32,20
531155570,3,2
531162709,1,1
531192490,2,1
531244929,12,4
531280139,1,1
531288504,2,1
531332310,4,1
531464410,4,7
531468858,4,6
531516102,10,7
531557544,15,1
531583839,18,10
531600096,16,7
531628311,3,2
531636397,1,1
531680437,13,10
531680445,23,11
531704252,17,5
531731461,2,7
531748960,8,4
531822674,6,2
531823185,2,4
531869303,1,2
531883270,51,27
531932556,7,10
531933620,6,1
532049244,9,3
532088663,8,1
532098712,2,1
532112224,11,2
532152246,49,59
532177938,15,7
532228384,2,2
532229804,32,4
