numero_de_dossier,type_de_dossier,etat_du_dossier,accord_signe,date_de_jugement,date_d_enregistrement,situation_juridique,siret,nombre_de_ruptures_de_contrats_en_debut_de_procedure,nombre_de_ruptures_de_contrats_en_fin_de_procedure
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505137,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505152,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506218,9,8
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506630,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506234,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507026,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507273,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505798,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505756,24,20
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506556,13,14
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506861,5,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506069,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507299,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506259,1,0
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507315,134,134
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507067,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505954,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505897,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507240,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506705,4,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505434,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505673,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507091,30,28
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506499,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507208,6,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506036,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506747,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506846,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507182,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506051,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506994,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507323,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505236,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505574,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506572,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505749,3,6
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506713,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506531,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506044,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506754,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505996,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506416,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507059,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507000,2,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505509,4,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505160,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505285,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506895,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505293,5,5
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506689,12,12
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506168,3,0
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506663,4,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505368,4,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506143,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505533,1,0
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505525,22,22
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506606,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505475,5,5
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505665,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506135,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506887,14,14
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506960,38,37
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506986,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506978,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505459,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506382,3,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506796,4,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506929,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506911,8,8
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507232,1,0
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506457,4,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506515,4,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505855,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505848,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506721,9,9
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506549,10,9
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505517,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506697,5,5
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506622,1,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505483,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506192,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506804,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506317,4,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506614,40,40
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505202,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505426,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505970,3,0
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505939,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505608,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505590,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505350,4,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505889,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505400,29,29
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506812,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886504874,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886503785,5,0
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506473,3,3
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506424,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507034,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886500922,4,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886500245,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506200,8,8
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886506184,4,4
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886500781,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886505871,2,2
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507331,4,5
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507364,1,1
18328,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/09/2016,In bonis,41035886507349,9,9
24095,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,13/11/2018,Liquidation sans poursuite d activite (L.641-4),81416867000028,11,11
24095,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,13/11/2018,Liquidation sans poursuite d activite (L.641-4),81416867000010,46,46
18800,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,05/12/2016,Liquidation sans poursuite d activite (L.641-4),79004740100019,3,3
21680,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,31/01/2018,In bonis,81259695500029,35,35
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300575,8,8
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300039,25,6
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300161,15,15
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300179,72,72
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300229,13,13
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300286,18,11
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300328,10,4
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300344,24,24
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300369,20,20
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300393,0,0
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300401,9,9
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300419,7,7
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300443,24,8
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300484,19,2
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300542,9,9
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300526,9,9
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300559,9,4
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300583,18,4
25859,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/06/2019,Periode d’observation en procedure de sauvegarde,58206466300567,31,0
9156,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,05/02/2016,In bonis,43156994600020,53,50
19486,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,20/03/2017,In bonis,53885120500061,37,37
18621,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,04/11/2016,In bonis,50136173700031,53,50
21400,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,05/12/2017,In bonis,44371683200151,30,29
1846,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,13/11/2014,In bonis,39939558100032,0,0
4130,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,12/01/2016,In bonis,31725176700032,5,5
17878,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,30/06/2016,In bonis,30912431100080,0,
25145,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,18/03/2019,In bonis,51746522500046,41,41
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100242,26,26
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100267,33,33
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100143,13,13
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100010,7,7
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100077,5,5
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100119,1,1
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100127,4,4
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100135,4,4
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100150,2,2
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100168,2,2
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100176,7,7
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100218,5,5
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100259,4,4
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100275,0,0
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100291,4,4
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100317,2,2
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100333,6,6
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100283,6,6
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100358,8,8
21251,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,09/11/2017,In bonis,70980178100416,3,3
26222,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,22/07/2019,In bonis,52396847700019,,
2575,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,20/03/2015,In bonis,34135934700026,91,91
2481,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,02/03/2015,Liquidation sans poursuite d activite (L.641-4),50296809200010,53,53
17592,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,12/05/2016,In bonis,39083927200056,24,
23072,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2018,In bonis,42389994700018,9,9
23072,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2018,In bonis,42389994700026,2,2
217,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,30/09/2013,In bonis,34836673300064,28,28
217,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,30/09/2013,In bonis,34836673300072,48,48
2009,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,04/12/2014,In bonis,40296039700212,19,19
2009,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,04/12/2014,In bonis,40296039700089,16,16
3306,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,09/07/2015,Liquidation sans poursuite d activite (L.641-4),33520452500018,,87
24099,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,14/11/2018,Liquidation sans poursuite d activite (L.641-4),80420088900066,45,45
24099,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,14/11/2018,Liquidation sans poursuite d activite (L.641-4),80420088900025,4,4
24099,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,14/11/2018,Liquidation sans poursuite d activite (L.641-4),80420088900074,1,1
1168,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,23/07/2014,In bonis,38336139100147,48,48
24183,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,23/11/2018,In bonis,77566260400047,0,
24183,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,23/11/2018,In bonis,77566260400120,21,21
868,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,25/04/2014,In bonis,32464609000013,68,68
2779,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,15/04/2015,Periode observation en RJ (L.631-17),31214134400019,70,68
961,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,02/06/2014,Liquidation judiciaire (anciens delais),43026952200032,24,24
20630,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,30/06/2017,In bonis,54205494500416,44,35
23902,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,BilanTermine,Non,,22/10/2018,In bonis,41449631500279,,15
1810,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,07/11/2014,In bonis,35264550100342,19,19
18318,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,08/09/2016,In bonis,33131210800052,85,85
18968,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,06/01/2017,Periode observation en RJ (L.631-17),72203311503018,0,0
18968,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,06/01/2017,Periode observation en RJ (L.631-17),72203311502036,1,1
18968,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,06/01/2017,Periode observation en RJ (L.631-17),72203311500923,5,5
